疾病症状	社会关系	生活	学习工作	情感	非此即彼	以偏概全	心理过滤	否定正面思考	妄下结论	放大和缩小	情绪化推理	应该句式	乱贴标签	罪责归己/他	情感效应	行为效应	习惯性驳斥	有效驳斥	触发性事件	认知歪曲	情绪反应	驳斥	sentence
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	对我来说这是件大事。
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我需要被爱和被需要，否则活着就没有意义了。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我觉得自己是妻子和家人的沉重负担。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我没有像我哥哥姐姐那样在生活中取得成功，对此我深感羞愧。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	我努力工作，但我似乎从来没有得到任何东西，因为我一有机会就自我破坏，因为我拒绝让自己快乐。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我打算在圣诞节前自杀。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我太恨自己了，我无法控制自己。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	我只想死得非常痛苦，这样我就可以为我在这个世界上造成的不和谐而受到惩罚。
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我似乎只能记住发生在我身上的不好的事情
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	人们似乎总是利用然后抛弃我。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我母亲在我17岁的时候去世了，我从来没有忘记这件事。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	我不想继续生活在痛苦中。
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我之所以还在这里，是因为尽管我觉得我毁了我妻子的生活，但她是我还在这里的原
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	午休时，我站在高速公路立交桥上，努力鼓起勇气跳下去，但我太害怕了，我想我知道从高处跳下去是不够的。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	没有人在乎。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	当他们所做的一切都是拒绝我，把我推开时，我无法感受到或理解他们是如何关心我的。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我通常生活在很大的压力下。
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我做两份工作，一周工作六天，我还在大学兼职。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	去年，我的四个好朋友在我非常沮丧和自残的时候突然离开了我。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	去年12月我差点自杀
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我已经有很严重的社交焦虑症，不敢离开我的公寓，我已经很害怕在校园里遇到她，但现在我甚至在自己家里都没有安全感。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我是说，身体上是安全的，但情感上就不安全了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	看来我应该完成我在12月份开始计划的事情，然后自杀。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我在想，看在我妈妈的份上，在我奶奶快要去世的时候自杀是不是更好这样她就能同时哀悼她的母亲和女儿了?
0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	还有其他事情让我感觉很糟糕，但这些都是大事。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	我不能这样生活。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	对我来说自杀真的是一种随时会冒出来的念头，有时候走在路上会想着给自己来一刀那种，很疲惫，因为自己要一直在正常的生活之外去压制这些念头。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	事情真的很糟糕。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	事情只会变得更糟。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	事情不太好。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	我什么都没了。
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我的大学研究生考试不及格
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我只是在书桌前一坐就是几个小时，书就放在我面前。想从我的窗户跳下去。
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	因为我的研究生考试不及格，我知道我现在的工作没有前途，我甚至失去了搬家的动力。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我在工作上遇到了大麻烦，精神崩溃，在精神病院呆了一段时间
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我在工作上遇到了大麻烦，精神崩溃，在精神病院呆了一段时间。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	我看不出自己能做什么。
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	生活是灰色的。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	但随着年龄的增长，我开始意识到生活是完全没有意义的。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	我甚至不想活下去。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我保持着非常积极的生活方式，吃得很好。
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我喜欢说唱、运动和鱼叉钓鱼。
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	我太穷了，我甚至不知道我的音乐该如何发展。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	金钱是人类眼中唯一真正有价值的东西。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	生活并不好玩
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我21岁，我在一旁看着我的同龄人结婚，上学，搬出去，享受他们毫无意义的生活。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	我只是顺从于我生活的小角落，独自一人，在这空虚中没有立足之地。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我看着他们，心里知道我永远赶不上他们。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	我他妈永远不会。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	我没有野心
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我正式选择退出，这个周期比我经历的上一个周期更糟糕、更激烈。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我厌倦了重复自己，就像我被困在一个循环中犯同样的错误，在我建立桥梁的时候烧掉自己的桥梁，躺在那里，因为我觉得没有什么比这更好的事情可做。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我曾经想过，如果我要自杀，那么我一定会提前安排得妥妥当当的，放哪个墓地，通过什么方式被发现，房间也一定要收拾好，手机里该清理的东西清理好，反正要走得体体面面的，不要意气用事，太狼狈。
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我是大一新生，我和交往了九个月的女朋友分手了，但我从四年级就知道了
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	那是三周前的事了，从那以后我觉得自己一无是处
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	她不会再给我第二次机会了，我很确定她已经向前看了，不再爱我了。
0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	我们吵过一次架。不是吵架，也不是争吵，我只知道她就是我的真命天子。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	昨天在火车上，我决定要自杀
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	我厌倦了感觉自己像坨屎，我需要平静。
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我从两所大学退学，第一次是商学院，第二年没有任何理由就退学了
0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	之后，我进入了计算机科学专业，两年半后我退学了，那时我的女朋友和我分手了，因为我对生活没有任何方向感。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	快进到几个月前，我觉得自己陷入了困境，感觉比以往任何时候都要低落，所以我的应对机制就是喝酒。
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	几天后我在医院里醒来。离开医院一个星期后，我亲爱的，亲爱的女朋友和我分手了，我对她做了什么，谁能怪她呢，我只是一坨屎。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	也许像我这样的人渣不该活着
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	也许像我这样的人渣不该活着。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我一生都很沮丧，两年前就想自杀了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我曾经用塑料袋和绳子让自己窒息过一次，但到目前为止就这样了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我和我妹妹谈了很多次，但她似乎总是把它刷掉，因为她经历了一段抑郁的时期，割腕了，但不知怎么的就过去了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	每天都有自杀念头。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	现在当我想自杀的时候，我非常生气，因为我不能自杀而把我的笨妹妹一个人留在那里。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	现在是凌晨3：50，我正在认真考虑自杀
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	今天，我意识到我不幸被可怕的人包围了。
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我目前在上大学，已经患抑郁症和焦虑症大约 4 年左右了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我曾两次尝试自杀，但没有成功。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我害怕如果我这次尝试失败了，我会受到如此的评判和憎恨
0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	我感到不被爱，被背叛，一文不值。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	很长一段时间以来，我一直患有抑郁症，现在我有自杀倾向。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	事情变得很糟糕，有一天我和(B)分手了。
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	我展望未来，把我的大四看作是即将到来的一场我不想忍受的苦难
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我在这种沮丧的状态下生活了很长一段时间，希望我能早点死。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我们继续交谈，我的健康状况每况愈下，我的精神状况每况愈下，他真的很想帮助我，这让我越来越多地思考我多年来的希望
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	现在我担心我把事情搞砸了。
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	发短信时的一些情绪爆发几乎毁了我对第二次机会的希望。
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	整个世界一片漆黑，毫无生气。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	当支撑着我的力量消失时，我决定我的生命将会结束，这就是我现在站在这里的原因。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	没有告诉包括爸爸在内的任何人，想自杀的念头，记得我在接电话时，一直问他，希望我去以色列吗？
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	因为那时人意外身亡可以给亲属大笔赔偿的国家，生而无用，不如死得其所，不知道他是否体会到我的这层想法，见到他时，感觉他白发陡然增多，我很不孝。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	到现在为止，我可能已经抑郁了将近一半的时间
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	每天我都看到我的朋友过着无忧无虑的生活，但我做的每一件事都被焦虑或无法从沙发上爬起来毁了。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	在上个学年的某个时候，我的焦虑达到了几乎每隔一天就会发作一次的程度，结果我有六个多月没有去上学，我告诉自己以后会好起来的。
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	我看不到我自己的未来，我不知道我怎么能去任何地方因为我他妈的没用，而且真的没什么可改变的。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	过去几周，我几乎每天都在想自杀的事。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	想象一下如果我让自己从窗户掉下去该有多开心。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我现在很迷茫，我不知道该怎么办。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	情绪一直都有一些问题，也没有好好的去看过有没有什么病。
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我只是觉得未来在我人生中也许存在的最好的可能，在我看来这是我一点都不想过的生活，想来想去都是痛苦，我越来越痛苦，我觉得自己压抑不住了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	只想死去。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	虽然我从来没有被诊断出来，但我知道我从中学开始就患有抑郁症，甚至有自杀的念头
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	虽然我从来没有被诊断出来，但我知道我从中学开始就患有抑郁症，甚至有自杀的念头。
1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	由于严重的焦虑，我从来没能长时间保持一份工作，不再上学，几乎没有钱。
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	我的妹妹是一名护士，我的哥哥在学校成为一名医生，所以这使我成为令人失望的家庭成员。
0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	我觉得自己很没用，什么都做不了，每天都想起床撒尿。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	在过去的几个月里，我觉得自己完全失去了任何动力。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	我从来没有试图结束自己生命的唯一原因是，在过去的几年里，我对创作和写小说的渴望是唯一一件比我想摆脱这种持续的痛苦更重要的事情。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	他们弄脏或损坏的任何东西都是我的错，或者我有责任更换。(抱歉，这部分更像是咆哮)想要为任何事情而活越来越难了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	我的任何希望和抱负似乎都太不现实，不可能实现。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	如果我可以用《黑暗之魂》中的例子来说明我的感受，那就像置身于Sens Fortress，被困在两个摇摆的钟摆之间，只剩下最后一点生命值，没有estus或人性，也看不到篝火。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	不管我怎么喊，都没有答案。
0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	做人如此的失败。也不配有家，麻木地去寻找解脱，不想死在熟悉的环境，死后还要被舆论评议，也不想曝尸街头成为社会新闻。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	拦下一辆出租车，让司机开到临近的市，不敢选择跳楼这么激烈的死法，考虑吃安眠药，割腕或者自溺。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	在我的生活中，我有很多朋友和女朋友，其中一些人仍然迷恋着我。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我之前甚至公然告诉过朋友，但没人把我当回事。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我感觉被孤立了
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	没人发现我在用最微妙的方式故意自杀。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	也许如果我吸毒过量，我的家人就不会那么伤心了。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	最近我全身都有慢性疼痛，我一直在用海洛因、酒精和其他任何能让我忘记疼痛的东西来治疗
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	事实上，我对死亡的准备比什么都充分
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	我把生活搞砸了两次，还不如结束。
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	这打乱了我的学习，到了第二学期我就不及格了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	现在我只等着圣诞节后结束我的生命，找到一种无痛的方式
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我不想再活了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	生活毫无意义。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	020年1月，我被诊断出患有边缘型人格障碍，这对我造成了严重影响
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	每当我和妈妈吵架时，我总是错的一方
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我只想死
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	延长我们死前的时间是毫无意义的:因为无论如何我们将来都会死。
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	人类都是没用的，自私的垃圾。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	这是毫无意义的。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	我什么都没有
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	我过着单调的日常生活，没有任何期待，也没有任何抱负。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我肯定她后悔和我在一起，我不怪她。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	这些天我除了伤害她什么都没做。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	我知道这对我周围的人是不公平的，我也知道这不是他们想要的，但是我不能总是一个人想着自己。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我的想法是极度自我毁灭的。
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我恋爱了，我感到被爱。
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我在赶走她，最终我再也不会有最好的朋友了。
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我将完全孤独。
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	我在这个世界上一无所有，这就是我现在的感受。
0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	她让我意识到问题出在我身上，是我的错，我的关系总是破裂。
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	我就是完全不可爱。
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	我让他们窒息
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	在过去的两周里，我一直处于极度抑郁之中。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我几乎没有什么可以提供的，主要是她在开车，这一定很累人。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	如果我从地球上掉下来，或者消失在遗忘中，世界上没有人会注意到。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我曾经想自杀是因为觉得自己活得实在太糟糕了，不想再承担任何责任，并且有很严重的自残行为。
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	是因为觉得自己活得实在太糟糕了
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我的心理健康在过去的几个月里直线下降，我一整年都在幻想自残
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	对我来说，通往天堂的路已经被我的性取向毁了。
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	活了21年，从来没有人爱过我。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我是一个毫无价值的未出柜同性恋，我觉得整个世界都在嘲笑我
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	等我上吊自杀，我就笑到最后了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	生活中没有什么能给我带来真正的快乐。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	心碎了，充满了绝望。
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	她是无可替代的，在各方面都很完美，我从来没有勇气告诉她我自己对她的看法。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我或多或少地克服了小时候困扰我的严重的社交焦虑，但似乎只要我一想到接近她，这些焦虑就会全面袭来。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	每次想到她，我都感到绝望，她可能早就离开我了，根本不在乎我。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我想死。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	自杀是一个非常现实的选择，现在我16岁，我讨厌我的生活。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	在过去三年左右的时间里，我断断续续地抑郁，有时甚至很严重。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我也患有相当严重的社交焦虑症，从来没有走出家门去见我仅有的几个朋友，我的意思是从来没有。
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	我在学校里因为一些小蠢事惹上了麻烦，我的蛋蛋都被砸了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	我很伤心，看不到任何摆脱这种糟糕生活的方法，也看不到任何令人愉快的未来。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	我有办法，我计划在学校里做，比如在厕所或某个角落走廊的空闲时间。
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	在过去的五年里，我的生活就像地狱一样
0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	21岁和家人一起做生意，被很多人欺骗和欺骗，差点让我的婚姻破裂。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我的压力和焦虑水平已经达到了极限，我都不记得快乐是什么感觉了
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我的家人背叛了我，抛弃了我，一年多来都没有联系过我。
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	我想我都要破产了
0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	我一直在努力，但要么搞砸了，要么被搞砸了，我已经厌倦了。
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	我真的不想自杀，但是我现在真的特别想从这22楼跳下去，我真的是忍不住了，我自己觉得我还挺坚强的，但是现在我真的没有勇气，没有能力再乐观的面对生活了。
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	与抑郁、社交焦虑、自卑、每天都有自杀的念头作斗争。
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我在经济上依赖我的父母。
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	我没有工作，也没有上学
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	我的家人不爱我
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	我讨厌感觉自己毫无价值、不受欢迎。
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	我做的每件事都搞砸了
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	。我讨厌每天醒来都觉得自己一无是处
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	现在，我只想结束这一切。
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	以来几星期我和我的女朋友分手了,因为我们不交谈了,感觉我的错,我知道她告诉我它不是我的错,但是为什么感觉和日常我想假装它是好的那将持续,但是我们在一起4年8年级,我们的关系是强高中毕业后我们将讨论如何搬到一个乡村之类的但是这检疫发生我们彼此失去了联系,她就失去了兴趣,我有一天她给我,我们的关系不会工作我真的很伤心,自从我有关于自杀的想法,但我不能完成它,因为我害怕我会伤害我的祖父母，所以我一直假装自己没事。
